ID,label
2141,8.0
2142,7.0
2143,7.0
2144,1.0
2145,1.0
2146,7.0
2147,6.0
2148,7.0
2149,6.0
2150,0.0
2151,5.0
2152,2.0
2153,0.0
2154,3.0
2155,2.0
2156,5.0
2157,8.0
2158,2.0
2159,6.0
2160,2.0
2161,0.0
2162,7.0
2163,7.0
2164,4.0
2165,3.0
2166,0.0
2167,1.0
2168,8.0
2169,0.0
2170,3.0
2171,7.0
2172,2.0
2173,0.0
2174,1.0
2175,6.0
2176,6.0
2177,5.0
2178,8.0
2179,4.0
2180,6.0
2181,2.0
2182,1.0
2183,3.0
2184,3.0
2185,7.0
2186,1.0
2187,1.0
2188,0.0
2189,9.0
2190,9.0
2191,1.0
2192,6.0
2193,4.0
2194,2.0
2195,9.0
2196,6.0
2197,2.0
2198,7.0
2199,6.0
2200,9.0
2201,4.0
2202,0.0
2203,2.0
2204,5.0
2205,4.0
2206,0.0
2207,9.0
2208,1.0
2209,0.0
2210,0.0
2211,6.0
2212,8.0
2213,7.0
2214,7.0
2215,3.0
2216,3.0
2217,0.0
2218,3.0
2219,3.0
2220,3.0
2221,9.0
2222,8.0
2223,5.0
2224,0.0
2225,2.0
2226,2.0
2227,3.0
2228,8.0
2229,1.0
2230,7.0
2231,7.0
2232,9.0
2233,0.0
2234,8.0
2235,6.0
2236,9.0
2237,3.0
2238,2.0
2239,9.0
2240,0.0
2241,7.0
2242,9.0
2243,7.0
2244,4.0
2245,3.0
2246,3.0
2247,0.0
2248,5.0
2249,7.0
2250,3.0
2251,8.0
2252,0.0
2253,7.0
2254,2.0
2255,6.0
2256,4.0
2257,1.0
2258,5.0
2259,6.0
2260,9.0
2261,9.0
2262,4.0
2263,4.0
2264,1.0
2265,4.0
2266,7.0
2267,7.0
2268,6.0
2269,8.0
2270,0.0
2271,6.0
2272,5.0
2273,0.0
2274,1.0
2275,3.0
2276,9.0
2277,4.0
2278,1.0
2279,2.0
2280,3.0
2281,6.0
2282,3.0
2283,6.0
2284,5.0
2285,3.0
2286,5.0
2287,0.0
2288,7.0
2289,9.0
2290,7.0
2291,3.0
2292,7.0
2293,5.0
2294,9.0
2295,3.0
2296,4.0
2297,3.0
2298,4.0
2299,5.0
2300,2.0
2301,6.0
2302,1.0
2303,1.0
2304,7.0
2305,4.0
2306,5.0
2307,4.0
2308,7.0
2309,0.0
2310,2.0
2311,1.0
2312,1.0
2313,2.0
2314,5.0
2315,9.0
2316,0.0
2317,9.0
2318,5.0
2319,9.0
2320,4.0
2321,6.0
2322,7.0
2323,9.0
2324,2.0
2325,1.0
2326,1.0
2327,2.0
2328,3.0
2329,1.0
2330,4.0
2331,0.0
2332,4.0
2333,0.0
2334,2.0
2335,4.0
2336,9.0
2337,4.0
2338,3.0
2339,2.0
2340,0.0
2341,6.0
2342,2.0
2343,6.0
2344,9.0
2345,4.0
2346,1.0
2347,7.0
2348,7.0
2349,6.0
2350,3.0
2351,1.0
2352,5.0
2353,6.0
2354,7.0
2355,9.0
2356,4.0
2357,6.0
2358,8.0
2359,8.0
2360,1.0
2361,8.0
2362,3.0
2363,1.0
2364,0.0
2365,6.0
2366,8.0
2367,3.0
2368,1.0
2369,3.0
2370,7.0
2371,2.0
2372,0.0
2373,9.0
2374,2.0
2375,5.0
2376,9.0
2377,5.0
2378,7.0
2379,3.0
2380,1.0
2381,0.0
2382,5.0
2383,3.0
2384,3.0
2385,5.0
2386,1.0
2387,7.0
2388,0.0
2389,5.0
2390,3.0
2391,0.0
2392,7.0
2393,7.0
2394,3.0
2395,6.0
2396,5.0
2397,3.0
2398,5.0
2399,3.0
2400,3.0
2401,3.0
2402,9.0
2403,3.0
2404,3.0
2405,6.0
2406,2.0
2407,3.0
2408,1.0
2409,5.0
2410,8.0
2411,9.0
2412,9.0
2413,7.0
2414,3.0
2415,2.0
2416,1.0
2417,7.0
2418,7.0
2419,7.0
2420,0.0
2421,4.0
2422,7.0
2423,5.0
2424,3.0
2425,4.0
2426,7.0
2427,3.0
2428,1.0
2429,6.0
2430,1.0
2431,3.0
2432,1.0
2433,2.0
2434,5.0
2435,6.0
2436,2.0
2437,2.0
2438,8.0
2439,6.0
2440,3.0
2441,5.0
2442,5.0
2443,5.0
2444,6.0
2445,3.0
2446,9.0
2447,7.0
2448,3.0
2449,7.0
2450,3.0
2451,6.0
2452,1.0
2453,0.0
2454,8.0
2455,1.0
2456,0.0
2457,9.0
2458,6.0
2459,0.0
2460,6.0
2461,6.0
2462,6.0
2463,1.0
2464,8.0
2465,0.0
2466,1.0
2467,3.0
2468,1.0
2469,0.0
2470,1.0
2471,7.0
2472,1.0
2473,6.0
2474,3.0
2475,0.0
2476,9.0
2477,3.0
2478,3.0
2479,2.0
2480,9.0
2481,9.0
2482,3.0
2483,3.0
2484,5.0
2485,6.0
2486,1.0
2487,1.0
2488,9.0
2489,7.0
2490,4.0
2491,2.0
2492,4.0
2493,8.0
2494,2.0
2495,3.0
2496,3.0
2497,7.0
2498,2.0
2499,3.0
2500,3.0
2501,3.0
2502,1.0
2503,5.0
2504,2.0
2505,9.0
2506,4.0
2507,3.0
2508,8.0
2509,8.0
2510,1.0
2511,2.0
2512,1.0
2513,0.0
2514,2.0
2515,7.0
2516,3.0
2517,7.0
2518,5.0
2519,2.0
2520,7.0
2521,4.0
2522,6.0
2523,6.0
2524,1.0
2525,9.0
2526,2.0
2527,3.0
2528,4.0
2529,9.0
2530,2.0
2531,0.0
2532,4.0
2533,0.0
2534,5.0
2535,3.0
2536,9.0
2537,0.0
2538,2.0
2539,0.0
2540,3.0
2541,7.0
2542,8.0
2543,6.0
2544,5.0
2545,6.0
2546,2.0
2547,5.0
2548,9.0
2549,2.0
2550,7.0
2551,3.0
2552,8.0
2553,0.0
2554,5.0
2555,0.0
2556,5.0
2557,5.0
2558,5.0
2559,2.0
2560,7.0
2561,1.0
2562,6.0
2563,0.0
2564,0.0
2565,0.0
2566,4.0
2567,7.0
2568,8.0
2569,1.0
2570,1.0
2571,2.0
2572,7.0
2573,3.0
2574,0.0
2575,4.0
2576,0.0
2577,2.0
2578,8.0
2579,7.0
2580,1.0
2581,5.0
2582,7.0
2583,6.0
2584,6.0
2585,7.0
2586,0.0
2587,7.0
2588,5.0
2589,4.0
2590,7.0
2591,2.0
2592,1.0
2593,7.0
2594,5.0
2595,3.0
2596,1.0
2597,9.0
2598,3.0
2599,8.0
2600,9.0
2601,6.0
2602,7.0
2603,4.0
2604,7.0
2605,5.0
2606,3.0
2607,8.0
2608,9.0
2609,4.0
2610,4.0
2611,3.0
2612,1.0
2613,0.0
2614,2.0
2615,3.0
2616,1.0
2617,8.0
2618,8.0
2619,1.0
2620,0.0
2621,6.0
2622,4.0
2623,1.0
2624,6.0
2625,2.0
2626,9.0
2627,5.0
2628,1.0
2629,6.0
2630,0.0
2631,2.0
2632,0.0
2633,5.0
2634,6.0
2635,5.0
2636,1.0
2637,7.0
2638,7.0
2639,2.0
2640,1.0
2641,7.0
2642,5.0
2643,5.0
2644,1.0
2645,6.0
2646,2.0
2647,7.0
2648,7.0
2649,7.0
2650,2.0
2651,9.0
2652,1.0
2653,7.0
2654,7.0
2655,8.0
2656,3.0
2657,8.0
2658,2.0
2659,0.0
2660,8.0
2661,8.0
2662,5.0
2663,9.0
2664,1.0
2665,1.0
2666,6.0
2667,2.0
2668,0.0
2669,4.0
2670,8.0
2671,9.0
2672,7.0
2673,2.0
2674,6.0
2675,8.0
2676,2.0
2677,1.0
2678,8.0
2679,2.0
2680,8.0
2681,9.0
2682,1.0
2683,6.0
2684,7.0
2685,7.0
2686,0.0
2687,2.0
2688,5.0
2689,3.0
2690,2.0
2691,9.0
2692,3.0
2693,9.0
2694,1.0
2695,4.0
2696,2.0
2697,9.0
2698,8.0
2699,1.0
2700,6.0
2701,2.0
2702,8.0
2703,2.0
2704,8.0
2705,4.0
2706,8.0
2707,6.0
2708,5.0
2709,3.0
2710,4.0
2711,3.0
2712,2.0
2713,3.0
2714,5.0
2715,2.0
2716,3.0
2717,2.0
2718,0.0
2719,0.0
2720,6.0
2721,5.0
2722,7.0
2723,8.0
2724,1.0
2725,8.0
2726,2.0
2727,9.0
2728,0.0
2729,0.0
2730,3.0
2731,9.0
2732,1.0
2733,9.0
2734,2.0
2735,8.0
2736,6.0
2737,3.0
2738,7.0
2739,4.0
2740,9.0
2741,2.0
2742,9.0
2743,3.0
2744,3.0
2745,2.0
2746,8.0
2747,7.0
2748,1.0
2749,1.0
2750,3.0
2751,6.0
2752,9.0
2753,5.0
2754,0.0
2755,0.0
2756,4.0
2757,9.0
2758,8.0
2759,4.0
2760,6.0
2761,3.0
2762,1.0
2763,8.0
2764,3.0
2765,5.0
2766,9.0
2767,1.0
2768,2.0
2769,1.0
2770,4.0
2771,4.0
2772,3.0
2773,7.0
2774,0.0
2775,6.0
2776,6.0
2777,1.0
2778,4.0
2779,1.0
2780,0.0
2781,5.0
2782,9.0
2783,6.0
2784,3.0
2785,2.0
2786,0.0
2787,4.0
2788,9.0
2789,5.0
2790,0.0
2791,6.0
2792,4.0
2793,7.0
2794,3.0
2795,0.0
2796,0.0
2797,2.0
2798,6.0
2799,1.0
2800,4.0
2801,1.0
2802,6.0
2803,4.0
2804,7.0
2805,5.0
2806,8.0
2807,9.0
2808,1.0
2809,6.0
2810,9.0
2811,4.0
2812,9.0
2813,3.0
2814,6.0
2815,0.0
2816,2.0
2817,5.0
2818,3.0
2819,2.0
2820,8.0
2821,6.0
2822,2.0
2823,4.0
2824,6.0
2825,8.0
2826,2.0
2827,6.0
2828,5.0
2829,6.0
2830,7.0
2831,6.0
2832,4.0
2833,7.0
2834,7.0
2835,7.0
2836,2.0
2837,2.0
2838,3.0
2839,0.0
2840,4.0
2841,6.0
2842,6.0
2843,7.0
2844,2.0
2845,0.0
2846,9.0
2847,5.0
2848,7.0
2849,7.0
2850,5.0
2851,1.0
2852,6.0
2853,9.0
2854,6.0
2855,6.0
2856,8.0
2857,4.0
2858,2.0
2859,2.0
2860,8.0
2861,8.0
2862,7.0
2863,3.0
2864,7.0
2865,3.0
2866,0.0
2867,0.0
2868,6.0
2869,1.0
2870,1.0
2871,4.0
2872,2.0
2873,2.0
2874,4.0
2875,7.0
2876,9.0
2877,8.0
2878,5.0
2879,5.0
2880,9.0
2881,5.0
2882,8.0
2883,8.0
2884,2.0
2885,1.0
2886,6.0
2887,3.0
2888,0.0
2889,1.0
2890,9.0
2891,8.0
2892,2.0
2893,1.0
2894,1.0
2895,2.0
2896,7.0
2897,4.0
2898,7.0
2899,4.0
2900,8.0
2901,2.0
2902,2.0
2903,5.0
2904,1.0
2905,4.0
2906,8.0
2907,4.0
2908,0.0
2909,8.0
2910,2.0
2911,7.0
2912,2.0
2913,5.0
2914,2.0
2915,2.0
2916,8.0
2917,4.0
2918,0.0
2919,4.0
2920,8.0
2921,2.0
2922,5.0
2923,3.0
2924,6.0
2925,6.0
2926,1.0
2927,8.0
2928,3.0
2929,8.0
2930,0.0
2931,8.0
2932,3.0
2933,3.0
2934,0.0
2935,9.0
2936,3.0
2937,3.0
2938,8.0
2939,0.0
2940,7.0
2941,6.0
2942,6.0
2943,5.0
2944,9.0
2945,2.0
2946,3.0
2947,2.0
2948,5.0
2949,2.0
2950,4.0
2951,2.0
2952,4.0
2953,8.0
2954,2.0
2955,5.0
2956,2.0
2957,1.0
2958,5.0
2959,2.0
2960,8.0
2961,8.0
2962,6.0
2963,8.0
2964,0.0
2965,7.0
2966,1.0
2967,0.0
2968,5.0
2969,3.0
2970,1.0
2971,7.0
2972,0.0
2973,8.0
2974,0.0
2975,4.0
2976,4.0
2977,5.0
2978,5.0
2979,5.0
2980,6.0
2981,0.0
2982,7.0
2983,2.0
2984,8.0
2985,8.0
2986,9.0
2987,2.0
2988,6.0
2989,1.0
2990,2.0
2991,2.0
2992,4.0
2993,4.0
2994,4.0
2995,7.0
2996,0.0
2997,4.0
2998,2.0
2999,2.0
3000,1.0
3001,1.0
3002,7.0
3003,8.0
3004,7.0
3005,9.0
3006,1.0
3007,1.0
3008,5.0
3009,0.0
3010,7.0
3011,5.0
3012,5.0
3013,2.0
3014,2.0
3015,6.0
3016,3.0
3017,7.0
3018,9.0
3019,5.0
3020,2.0
3021,0.0
3022,6.0
3023,6.0
3024,2.0
3025,1.0
3026,7.0
3027,2.0
3028,3.0
3029,1.0
3030,8.0
3031,3.0
3032,5.0
3033,1.0
3034,7.0
3035,5.0
3036,3.0
3037,3.0
3038,7.0
3039,1.0
3040,2.0
3041,5.0
3042,3.0
3043,6.0
3044,1.0
3045,8.0
3046,8.0
3047,3.0
3048,1.0
3049,4.0
3050,5.0
3051,0.0
3052,4.0
3053,2.0
3054,1.0
3055,4.0
3056,4.0
3057,6.0
3058,4.0
3059,2.0
3060,7.0
3061,6.0
3062,7.0
3063,8.0
3064,5.0
3065,1.0
3066,6.0
3067,0.0
3068,7.0
3069,7.0
3070,6.0
3071,9.0
3072,2.0
3073,8.0
3074,6.0
3075,7.0
3076,2.0
3077,7.0
3078,4.0
3079,7.0
3080,5.0
3081,4.0
3082,3.0
3083,5.0
3084,6.0
3085,6.0
3086,4.0
3087,5.0
3088,5.0
3089,5.0
3090,3.0
3091,2.0
3092,6.0
3093,6.0
3094,0.0
3095,9.0
3096,2.0
3097,1.0
3098,7.0
3099,2.0
3100,9.0
3101,7.0
3102,4.0
3103,1.0
3104,5.0
3105,2.0
3106,8.0
3107,7.0
3108,6.0
3109,9.0
3110,5.0
3111,0.0
3112,4.0
3113,3.0
3114,0.0
3115,7.0
3116,7.0
3117,8.0
3118,5.0
3119,5.0
3120,9.0
3121,6.0
3122,3.0
3123,2.0
3124,9.0
3125,1.0
3126,7.0
3127,5.0
3128,3.0
3129,2.0
3130,1.0
3131,2.0
3132,4.0
3133,3.0
3134,6.0
3135,9.0
3136,9.0
3137,4.0
3138,8.0
3139,9.0
3140,0.0
3141,3.0
3142,6.0
3143,7.0
3144,5.0
3145,2.0
3146,0.0
3147,6.0
3148,6.0
3149,0.0
3150,1.0
3151,8.0
3152,2.0
3153,4.0
3154,3.0
3155,9.0
3156,5.0
3157,6.0
3158,2.0
3159,0.0
3160,5.0
3161,1.0
3162,6.0
3163,5.0
3164,3.0
3165,6.0
3166,1.0
3167,3.0
3168,5.0
3169,9.0
3170,3.0
3171,7.0
3172,0.0
3173,5.0
3174,9.0
3175,6.0
3176,1.0
3177,3.0
3178,3.0
3179,6.0
3180,7.0
3181,9.0
3182,9.0
3183,6.0
3184,6.0
3185,2.0
3186,9.0
3187,6.0
3188,4.0
3189,1.0
3190,3.0
3191,8.0
3192,2.0
3193,3.0
3194,6.0
3195,8.0
3196,5.0
3197,9.0
3198,4.0
3199,1.0
3200,6.0
3201,9.0
3202,6.0
3203,8.0
3204,1.0
3205,1.0
3206,6.0
3207,0.0
3208,5.0
3209,1.0
3210,3.0
3211,1.0
3212,0.0
3213,0.0
3214,4.0
3215,8.0
3216,5.0
3217,7.0
3218,9.0
3219,7.0
3220,4.0
3221,5.0
3222,4.0
3223,2.0
3224,2.0
3225,4.0
3226,4.0
3227,8.0
3228,2.0
3229,4.0
3230,5.0
3231,6.0
3232,8.0
3233,7.0
3234,2.0
3235,7.0
3236,6.0
3237,1.0
3238,0.0
3239,1.0
3240,5.0
3241,2.0
3242,8.0
3243,5.0
3244,4.0
3245,7.0
3246,7.0
3247,0.0
3248,2.0
3249,0.0
3250,8.0
3251,0.0
3252,6.0
3253,9.0
3254,6.0
3255,5.0
3256,2.0
3257,4.0
3258,9.0
3259,3.0
3260,0.0
3261,7.0
3262,6.0
3263,1.0
3264,5.0
3265,2.0
3266,0.0
3267,5.0
3268,3.0
3269,6.0
3270,3.0
3271,1.0
3272,5.0
3273,4.0
3274,8.0
3275,9.0
3276,3.0
3277,2.0
3278,1.0
3279,8.0
3280,5.0
3281,6.0
3282,8.0
3283,6.0
3284,6.0
3285,7.0
3286,4.0
3287,5.0
3288,6.0
3289,6.0
3290,7.0
3291,9.0
3292,4.0
3293,3.0
3294,7.0
3295,8.0
3296,5.0
3297,1.0
3298,0.0
3299,7.0
3300,1.0
3301,2.0
3302,7.0
3303,3.0
3304,7.0
3305,0.0
3306,1.0
3307,6.0
3308,9.0
3309,7.0
3310,6.0
3311,9.0
3312,6.0
3313,1.0
3314,4.0
3315,6.0
3316,7.0
3317,6.0
3318,2.0
3319,8.0
3320,4.0
3321,6.0
3322,8.0
3323,8.0
3324,2.0
3325,9.0
3326,2.0
3327,0.0
3328,8.0
3329,8.0
3330,1.0
3331,6.0
3332,0.0
3333,5.0
3334,8.0
3335,8.0
3336,7.0
3337,8.0
3338,6.0
3339,9.0
3340,1.0
3341,4.0
3342,6.0
3343,1.0
3344,2.0
3345,3.0
3346,0.0
3347,8.0
3348,9.0
3349,0.0
3350,4.0
3351,5.0
3352,0.0
3353,5.0
3354,2.0
3355,6.0
3356,8.0
3357,2.0
3358,0.0
3359,2.0
3360,4.0
3361,6.0
3362,1.0
3363,0.0
3364,3.0
3365,5.0
3366,0.0
3367,7.0
3368,3.0
3369,8.0
3370,1.0
3371,9.0
3372,5.0
3373,2.0
3374,3.0
3375,8.0
3376,6.0
3377,5.0
3378,0.0
3379,8.0
3380,7.0
3381,5.0
3382,1.0
3383,6.0
3384,0.0
3385,6.0
3386,4.0
3387,2.0
3388,3.0
3389,7.0
3390,8.0
3391,2.0
3392,0.0
3393,3.0
3394,0.0
3395,8.0
3396,8.0
3397,4.0
3398,2.0
3399,9.0
3400,7.0
3401,0.0
3402,6.0
3403,1.0
3404,9.0
3405,1.0
3406,8.0
3407,5.0
3408,8.0
3409,9.0
3410,3.0
3411,1.0
3412,1.0
3413,3.0
3414,8.0
3415,0.0
3416,6.0
3417,4.0
3418,1.0
3419,1.0
3420,5.0
3421,9.0
3422,0.0
3423,8.0
3424,4.0
3425,9.0
3426,5.0
3427,1.0
3428,3.0
3429,8.0
3430,4.0
3431,2.0
3432,3.0
3433,4.0
3434,3.0
3435,3.0
3436,2.0
3437,9.0
3438,9.0
3439,9.0
3440,4.0
3441,4.0
3442,3.0
3443,6.0
3444,8.0
3445,8.0
3446,9.0
3447,5.0
3448,9.0
3449,2.0
3450,7.0
3451,4.0
3452,8.0
3453,3.0
3454,2.0
3455,0.0
3456,3.0
3457,3.0
3458,9.0
3459,1.0
3460,8.0
3461,3.0
3462,0.0
3463,3.0
3464,3.0
3465,4.0
3466,7.0
3467,3.0
3468,9.0
3469,8.0
3470,6.0
3471,7.0
3472,6.0
3473,1.0
3474,1.0
3475,1.0
3476,1.0
3477,0.0
3478,6.0
3479,3.0
3480,5.0
3481,8.0
3482,1.0
3483,7.0
3484,3.0
3485,3.0
3486,9.0
3487,5.0
3488,0.0
3489,9.0
3490,5.0
3491,3.0
3492,0.0
3493,0.0
3494,6.0
3495,1.0
3496,3.0
3497,2.0
3498,3.0
3499,2.0
3500,0.0
3501,8.0
3502,4.0
3503,2.0
3504,2.0
3505,5.0
3506,0.0
3507,4.0
3508,6.0
3509,3.0
3510,8.0
3511,5.0
3512,9.0
3513,1.0
3514,4.0
3515,2.0
3516,9.0
3517,9.0
3518,8.0
3519,3.0
3520,0.0
3521,9.0
3522,9.0
3523,0.0
3524,7.0
3525,5.0
3526,2.0
3527,0.0
3528,6.0
3529,8.0
3530,1.0
3531,4.0
3532,3.0
3533,9.0
3534,3.0
3535,7.0
3536,9.0
3537,2.0
3538,6.0
3539,4.0
3540,3.0
3541,7.0
3542,5.0
3543,8.0
3544,7.0
3545,6.0
3546,8.0
3547,0.0
3548,7.0
3549,3.0
3550,3.0
3551,7.0
3552,4.0
3553,1.0
3554,0.0
3555,1.0
3556,5.0
3557,5.0
3558,0.0
3559,7.0
3560,0.0
3561,0.0
3562,4.0
3563,8.0
3564,9.0
3565,4.0
3566,1.0
3567,2.0
3568,6.0
3569,3.0
3570,3.0
3571,7.0
3572,4.0
3573,8.0
3574,7.0
3575,9.0
3576,0.0
3577,5.0
3578,0.0
3579,2.0
3580,7.0
3581,1.0
3582,5.0
3583,5.0
3584,8.0
3585,6.0
3586,0.0
3587,7.0
3588,1.0
3589,6.0
3590,4.0
3591,9.0
3592,7.0
3593,9.0
3594,9.0
3595,8.0
3596,7.0
3597,7.0
3598,4.0
3599,1.0
3600,2.0
3601,3.0
3602,0.0
3603,5.0
3604,9.0
3605,9.0
3606,3.0
3607,3.0
3608,6.0
3609,8.0
3610,2.0
3611,9.0
3612,9.0
3613,9.0
3614,5.0
3615,0.0
3616,1.0
3617,8.0
3618,3.0
3619,1.0
3620,3.0
3621,4.0
3622,6.0
3623,3.0
3624,1.0
3625,8.0
3626,6.0
3627,8.0
3628,7.0
3629,7.0
3630,2.0
3631,6.0
3632,0.0
3633,7.0
3634,8.0
3635,0.0
3636,7.0
3637,4.0
3638,5.0
3639,7.0
3640,9.0
3641,6.0
3642,9.0
3643,3.0
3644,1.0
3645,7.0
3646,7.0
3647,0.0
3648,7.0
3649,3.0
3650,3.0
3651,1.0
3652,6.0
3653,1.0
3654,7.0
3655,8.0
3656,7.0
3657,4.0
3658,3.0
3659,4.0
3660,2.0
3661,2.0
3662,1.0
3663,0.0
3664,9.0
3665,0.0
3666,2.0
3667,1.0
3668,9.0
3669,9.0
3670,7.0
3671,6.0
3672,6.0
3673,0.0
3674,0.0
3675,1.0
3676,0.0
3677,2.0
3678,9.0
3679,3.0
3680,6.0
3681,5.0
3682,1.0
3683,5.0
3684,0.0
3685,3.0
3686,3.0
3687,7.0
3688,2.0
3689,8.0
3690,5.0
3691,4.0
3692,7.0
3693,3.0
3694,2.0
3695,1.0
3696,4.0
3697,2.0
3698,4.0
3699,0.0
3700,2.0
3701,9.0
3702,3.0
3703,4.0
3704,2.0
3705,9.0
3706,3.0
3707,8.0
3708,8.0
3709,9.0
3710,1.0
3711,6.0
3712,6.0
3713,8.0
3714,1.0
3715,0.0
3716,3.0
3717,3.0
3718,5.0
3719,1.0
3720,2.0
3721,6.0
3722,6.0
3723,2.0
3724,5.0
3725,2.0
3726,0.0
3727,5.0
3728,0.0
3729,3.0
3730,7.0
3731,0.0
3732,9.0
3733,3.0
3734,9.0
3735,2.0
3736,5.0
3737,3.0
3738,7.0
3739,3.0
3740,2.0
3741,2.0
3742,2.0
3743,0.0
3744,9.0
3745,4.0
3746,0.0
3747,3.0
3748,7.0
3749,1.0
3750,3.0
3751,2.0
3752,9.0
3753,4.0
3754,5.0
3755,2.0
3756,4.0
3757,6.0
3758,7.0
3759,0.0
3760,4.0
3761,6.0
3762,6.0
3763,5.0
3764,7.0
3765,6.0
3766,7.0
3767,5.0
3768,0.0
3769,4.0
3770,0.0
3771,5.0
3772,9.0
3773,8.0
3774,1.0
3775,6.0
3776,9.0
3777,1.0
3778,4.0
3779,5.0
3780,2.0
3781,1.0
3782,7.0
3783,4.0
3784,4.0
3785,9.0
3786,7.0
3787,1.0
3788,5.0
3789,9.0
3790,1.0
3791,7.0
3792,6.0
3793,1.0
3794,9.0
3795,4.0
3796,7.0
3797,2.0
3798,9.0
3799,2.0
3800,5.0
3801,6.0
3802,7.0
3803,4.0
3804,9.0
3805,3.0
3806,1.0
3807,1.0
3808,8.0
3809,7.0
3810,7.0
3811,8.0
3812,4.0
3813,3.0
3814,2.0
3815,9.0
3816,2.0
3817,6.0
3818,2.0
3819,0.0
3820,7.0
3821,7.0
3822,5.0
3823,8.0
3824,1.0
3825,0.0
3826,6.0
3827,0.0
3828,3.0
3829,9.0
3830,4.0
3831,8.0
3832,4.0
3833,1.0
3834,3.0
3835,9.0
3836,6.0
3837,8.0
3838,3.0
3839,3.0
3840,1.0
3841,9.0
3842,5.0
3843,2.0
3844,4.0
3845,2.0
3846,6.0
3847,0.0
3848,4.0
3849,1.0
3850,9.0
3851,8.0
3852,7.0
3853,4.0
3854,1.0
3855,5.0
3856,3.0
3857,6.0
3858,1.0
3859,6.0
3860,6.0
3861,8.0
3862,0.0
3863,6.0
3864,7.0
3865,9.0
3866,7.0
3867,9.0
3868,1.0
3869,7.0
3870,0.0
3871,2.0
3872,7.0
3873,5.0
3874,9.0
3875,4.0
3876,5.0
3877,6.0
3878,9.0
3879,8.0
3880,2.0
3881,2.0
3882,4.0
3883,4.0
3884,7.0
3885,4.0
3886,7.0
3887,5.0
3888,7.0
3889,4.0
3890,0.0
3891,8.0
3892,6.0
3893,5.0
3894,5.0
3895,7.0
3896,2.0
3897,8.0
3898,6.0
3899,5.0
3900,1.0
3901,8.0
3902,7.0
3903,4.0
3904,8.0
3905,9.0
3906,2.0
3907,9.0
3908,9.0
3909,6.0
3910,8.0
3911,1.0
3912,4.0
3913,1.0
3914,5.0
3915,1.0
3916,1.0
3917,2.0
3918,0.0
3919,0.0
3920,4.0
3921,8.0
3922,9.0
3923,7.0
3924,8.0
3925,7.0
3926,6.0
3927,8.0
3928,1.0
3929,3.0
3930,8.0
3931,2.0
3932,0.0
3933,3.0
3934,1.0
3935,1.0
3936,9.0
3937,5.0
3938,7.0
3939,1.0
3940,7.0
3941,1.0
3942,9.0
3943,0.0
3944,6.0
3945,8.0
3946,4.0
3947,7.0
3948,4.0
3949,3.0
3950,4.0
3951,9.0
3952,7.0
3953,0.0
3954,3.0
3955,8.0
3956,2.0
3957,4.0
3958,5.0
3959,2.0
3960,5.0
3961,0.0
3962,8.0
3963,6.0
3964,7.0
3965,9.0
3966,0.0
3967,0.0
3968,3.0
3969,4.0
3970,9.0
3971,1.0
3972,9.0
3973,6.0
3974,5.0
3975,2.0
3976,2.0
3977,7.0
3978,0.0
3979,6.0
3980,0.0
3981,6.0
3982,6.0
3983,3.0
3984,3.0
3985,4.0
3986,4.0
3987,5.0
3988,5.0
3989,8.0
3990,2.0
3991,1.0
3992,5.0
3993,7.0
3994,7.0
3995,5.0
3996,0.0
3997,2.0
3998,9.0
3999,6.0
4000,3.0
4001,4.0
4002,7.0
4003,9.0
4004,5.0
4005,5.0
4006,9.0
4007,4.0
4008,7.0
4009,4.0
4010,2.0
4011,7.0
4012,5.0
4013,1.0
4014,7.0
4015,7.0
4016,7.0
4017,8.0
4018,6.0
4019,6.0
4020,4.0
4021,6.0
4022,7.0
4023,0.0
4024,0.0
4025,8.0
4026,0.0
4027,0.0
4028,1.0
4029,2.0
4030,1.0
4031,6.0
4032,9.0
4033,0.0
4034,8.0
4035,2.0
4036,3.0
4037,5.0
4038,2.0
4039,8.0
4040,0.0
4041,8.0
4042,3.0
4043,9.0
4044,9.0
4045,2.0
4046,6.0
4047,7.0
4048,0.0
4049,4.0
4050,7.0
4051,5.0
4052,4.0
4053,5.0
4054,2.0
4055,7.0
4056,6.0
4057,4.0
4058,1.0
4059,6.0
4060,2.0
4061,1.0
4062,1.0
4063,9.0
4064,4.0
4065,6.0
4066,1.0
4067,7.0
4068,5.0
4069,1.0
4070,3.0
4071,1.0
4072,0.0
4073,8.0
4074,2.0
4075,3.0
4076,6.0
4077,6.0
4078,2.0
4079,6.0
4080,4.0
4081,2.0
4082,0.0
4083,8.0
4084,3.0
4085,1.0
4086,3.0
4087,6.0
4088,3.0
4089,9.0
4090,2.0
4091,4.0
4092,3.0
4093,9.0
4094,6.0
4095,2.0
4096,9.0
4097,3.0
4098,1.0
4099,3.0
4100,9.0
4101,3.0
4102,6.0
4103,7.0
4104,6.0
4105,2.0
4106,1.0
4107,4.0
4108,7.0
4109,4.0
4110,0.0
4111,1.0
4112,6.0
4113,6.0
4114,3.0
4115,5.0
4116,3.0
4117,5.0
4118,3.0
4119,9.0
4120,4.0
4121,5.0
4122,7.0
4123,8.0
4124,1.0
4125,6.0
4126,2.0
4127,0.0
4128,2.0
4129,5.0
4130,9.0
4131,8.0
4132,0.0
4133,2.0
4134,3.0
4135,6.0
4136,8.0
4137,6.0
4138,9.0
4139,5.0
